id,target
47978,8.289307
47981,8.182035
47984,8.490996
47987,8.172285
47988,8.328302
47990,8.324129
47991,8.30826
47996,8.231016
47997,8.079273
47998,7.9521
48000,8.277881
48004,8.586373
48010,8.128377
48012,7.790718
48013,8.292813
48014,8.031546
48015,7.9201784
48016,8.175913
48019,8.184833
48020,8.193628
48022,8.23189
48023,8.55884
48029,8.366055
48035,7.9991217
48044,8.306081
48045,8.305352
48052,8.310556
48054,8.092806
48056,8.240595
48057,8.121915
48058,7.894746
48061,8.443371
48068,8.200815
48069,8.268033
48071,8.073362
48074,8.176008
48078,8.1673765
48079,8.196141
48080,8.163107
48082,8.277691
48083,8.535882
48084,8.342878
48099,8.495476
48100,7.972326
48102,7.987132
48104,8.430994
48106,8.041994
48108,7.7130127
48110,8.058233
48111,8.224917
48112,8.133623
48118,8.304192
48122,8.093935
48124,8.232007
48129,8.277709
48134,8.410819
48136,8.348343
48137,8.018223
48139,8.027251
48140,8.251116
48146,8.482652
48147,8.116449
48152,8.1496
48160,8.233721
48164,8.632952
48165,8.03144
48169,8.195684
48176,8.413429
48181,8.261956
48182,8.06973
48189,8.440831
48192,8.288895
48196,7.9764633
48198,8.6837435
48204,8.30082
48205,8.211682
48208,8.266735
48211,8.14398
48213,8.464655
48216,8.557626
48217,8.304552
48218,7.6760206
48223,8.057209
48224,8.523217
48227,8.252534
48233,8.189528
48235,8.26297
48241,7.9044065
48245,8.263684
48249,7.8561783
48251,8.379198
48253,8.210625
48255,8.361035
48259,8.250739
48261,8.1763935
48262,8.404927
48266,8.223394
48269,8.196211
48270,8.392122
48279,7.994921
48282,8.332115
48284,8.01473
48285,8.382159
48286,8.123415
48287,8.243185
48288,8.268929
48290,8.562342
48292,8.330629
48294,8.422971
48295,8.423586
48304,8.310961
48305,8.532436
48306,8.25719
48309,8.106035
48311,8.415792
48313,8.326251
48317,8.410831
48319,8.209996
48320,8.375692
48324,8.210014
48325,8.276583
48328,8.408255
48330,8.1982155
48334,8.31716
48336,8.266808
48337,8.485113
48340,8.491668
48341,8.078608
48342,8.332288
48344,8.330067
48349,8.05817
48353,8.176397
48354,8.230148
48357,8.169292
48358,8.016846
48361,8.608103
48362,8.378502
48363,8.073517
48365,8.48437
48366,8.4036045
48367,8.39343
48371,7.9850326
48372,8.494684
48373,8.226257
48376,8.1389885
48377,8.349733
48380,8.467771
48382,8.419761
48391,7.995224
48392,8.456409
48394,8.527316
48395,7.9525695
48396,8.012938
48398,8.239535
48400,8.1113615
48405,8.110645
48406,8.523363
48408,8.158375
48411,8.305829
48412,8.5771885
48413,8.7128525
48414,8.254151
48415,8.353724
48416,8.163897
48418,8.331833
48420,8.334112
48421,8.250076
48422,8.378148
48424,8.038831
48425,8.101355
48426,7.878441
48427,8.1793165
48432,8.044597
48433,8.277468
48434,8.145086
48436,8.261231
48438,8.351219
48447,8.139529
48450,7.9095306
48451,8.067785
48454,8.184486
48457,8.573204
48467,8.201236
48468,8.333579
48472,8.068909
48473,7.817801
48476,8.126148
48478,8.233807
48480,8.371272
48481,7.9665337
48482,8.500631
48485,8.2275
48490,8.029176
48492,8.126355
48495,8.094472
48498,8.072504
48499,8.256439
48505,8.092463
48506,8.495578
48508,8.593234
48511,7.928869
48513,8.15277
48518,8.50402
48522,7.932894
48523,8.392962
48528,8.446469
48530,8.301817
48532,8.118077
48533,7.944701
48534,8.424797
48540,8.339107
48547,8.700908
48553,7.8154807
48555,8.328326
48561,8.08217
48565,7.922847
48568,8.354497
48571,7.775332
48572,8.455627
48574,8.123164
48576,8.063589
48577,8.054686
48578,8.170961
48582,7.952134
48583,8.280432
48587,8.382933
48588,8.070369
48591,8.206225
48592,8.553446
48593,8.218248
48595,8.343518
48597,8.567849
48599,8.553358
48602,8.452425
48606,8.4474325
48613,8.584196
48614,8.680818
48619,8.0330305
48623,8.172686
48624,8.407202
48633,8.117559
48634,8.028293
48636,8.425935
48637,8.486287
48638,8.111846
48641,8.144255
48642,8.427475
48647,8.418955
48648,8.204878
48649,8.194674
48651,8.512252
48652,8.21016
48657,8.289971
48659,8.171135
48662,8.342064
48669,8.187749
48670,8.221701
48673,8.515709
48676,8.15782
48680,8.193201
48682,8.307603
48683,8.104012
48685,8.391798
48687,8.0915575
48690,8.33928
48693,8.273466
48694,8.453124
48695,8.203868
48698,8.197615
48701,8.209237
48710,8.1553135
48711,8.403918
48719,8.535715
48720,8.3325
48721,8.557364
48726,8.14073
48732,8.181657
48734,8.504359
48738,8.275769
48739,7.9227324
48740,8.130217
48741,8.012672
48743,8.057405
48747,8.155245
48751,8.267029
48752,7.9934607
48753,8.31464
48754,8.294499
48761,7.8000994
48763,7.971151
48765,7.9543014
48770,8.320227
48771,8.364823
48773,8.405215
48776,8.528387
48777,8.166737
48778,8.426201
48781,8.055153
48785,8.553362
48786,8.223285
48787,8.226845
48788,8.289322
48789,8.124203
48790,7.7210402
48791,8.106834
48792,8.195961
48796,8.371157
48799,8.448346
48801,8.415386
48802,8.474533
48807,8.468848
48811,8.184918
48812,8.210304
48819,8.503041
48820,8.420673
48822,8.625849
48823,7.885537
48826,7.8974457
48829,8.216921
48832,8.168492
48834,8.081551
48836,8.110906
48839,8.269015
48842,8.470585
48843,8.546935
48844,8.330816
48845,8.236522
48847,7.7225847
48851,8.525929
48853,8.313632
48856,8.354203
48862,8.51978
48871,7.96379
48879,8.417372
48884,8.298201
48891,8.107653
48892,8.4509735
48893,8.466658
48894,8.168679
48895,8.339377
48898,8.352953
48900,8.102665
48901,8.178461
48902,8.202502
48904,8.25229
48908,8.2209215
48920,8.436976
48922,8.687024
48928,8.386688
48934,7.994372
48935,8.368772
48936,8.420075
48938,8.009893
48943,8.067203
48944,8.187871
48946,8.235167
48947,8.026023
48949,8.404229
48953,7.8363113
48955,8.445247
48956,8.181318
48957,8.039694
48961,8.062735
48964,8.282218
48966,8.272776
48967,8.311014
48976,8.075304
48977,7.9073424
48978,7.9444265
48980,8.542283
48981,8.230408
48985,7.860196
48989,8.321549
48993,7.9671326
48994,8.204177
48995,8.093103
48998,8.074129
49000,8.139758
49001,8.234816
49002,8.660076
49004,8.434065
49009,8.195875
49011,8.145348
49014,8.090727
49020,8.028343
49021,8.248927
49027,8.454912
49028,8.284075
49032,8.256207
49042,8.1550865
49044,7.7736526
49045,8.48393
49046,8.322676
49047,8.208445
49050,8.267614
49053,8.494517
49054,8.275057
49056,8.28714
49057,8.1686535
49059,7.856941
49061,8.147082
49064,8.27179
49066,8.107294
49067,8.226912
49068,8.549113
49070,8.119618
49073,8.252108
49076,8.097559
49081,8.285036
49083,8.019545
49084,8.267934
49085,8.316531
49088,8.526625
49094,8.24425
49098,8.292564
49102,8.467469
49105,8.570581
49106,8.325543
49109,8.452597
49110,8.0538845
49113,8.105042
49114,8.091379
49116,8.560037
49119,8.171806
49121,8.302376
49122,8.130184
49124,8.394755
49125,8.341631
49130,8.418581
49131,7.9467287
49132,8.182149
49133,8.049484
49141,8.132281
49148,8.336497
49150,8.055086
49152,8.267591
49153,8.365129
49157,8.340206
49158,8.392886
49159,8.453112
49160,8.138639
49163,8.40867
49167,8.32197
49174,8.14577
49176,8.5415535
49178,8.225851
49180,8.214407
49183,8.33602
49187,7.88416
49195,8.185675
49200,8.4218645
49201,8.405535
49202,8.262805
49203,8.457643
49206,8.299406
49207,8.5268345
49209,8.063815
49210,8.132157
49213,8.274099
49214,7.88928
49215,8.207889
49219,8.236982
49223,8.294995
49225,8.234636
49226,8.506839
49229,7.9777985
49232,8.480745
49235,8.58401
49236,8.1855545
49238,8.317111
49245,8.079697
49246,8.573162
49251,8.519526
49254,8.358915
49255,8.252563
49256,8.116663
49257,8.081678
49261,8.169832
49262,8.026216
49264,8.035388
49266,7.756465
49267,8.20357
49271,8.583736
49273,8.510613
49275,7.9875655
49280,8.224322
49283,8.154767
49285,8.498556
49286,8.065232
49288,7.755885
49290,7.999948
49291,7.9579134
49292,8.273181
49295,7.922826
49300,8.284536
49302,8.394207
49303,8.19884
49306,8.316986
49307,8.129405
49308,8.355986
49313,8.422049
49314,8.394957
49322,8.253705
49323,7.7415237
49324,8.07443
49325,8.541318
49327,8.121049
49328,8.336536
49329,8.311426
49335,8.221997
49336,8.407601
49337,8.194553
49339,8.107448
49342,8.037404
49348,7.980554
49349,7.84816
49350,7.996005
49351,8.067277
49353,8.405149
49356,8.139175
49357,8.346764
49358,8.287935
49359,8.751761
49360,8.356547
49362,7.838475
49364,8.4112215
49365,8.181669
49368,8.561704
49373,8.377079
49378,8.163085
49383,8.430952
49385,8.018594
49387,8.604281
49388,8.200107
49389,8.270449
49390,8.446455
49391,8.302689
49393,7.966825
49401,8.524271
49402,8.389035
49406,8.132117
49411,8.185324
49413,7.9833703
49414,8.335131
49415,7.910051
49419,8.430319
49423,8.09937
49427,8.281218
49432,8.617321
49433,8.502614
49435,8.143211
49437,8.546301
49441,8.502775
49442,8.063897
49448,8.272402
49450,8.527105
49454,8.350064
49455,8.313429
49458,8.269522
49465,8.112279
49468,7.9504805
49472,8.106702
49473,8.543104
49475,8.151865
49478,8.633832
49479,8.146528
49480,8.395506
49481,8.1961355
49483,8.486295
49484,8.314274
49489,8.120058
49490,8.335597
49498,8.452766
49507,8.457024
49509,8.062353
49510,8.234255
49514,8.152514
49515,8.233576
49516,8.0218935
49517,8.472925
49519,8.019219
49520,8.134652
49521,8.16999
49523,8.068884
49524,8.067407
49527,8.101076
49528,8.480247
49534,8.49058
49535,8.085173
49537,8.152963
49538,8.578331
49539,8.469616
49540,8.028686
49546,8.369728
49547,8.237345
49551,8.224254
49552,8.272644
49553,8.408849
49554,8.593835
49564,8.047435
49565,8.535858
49569,8.1360035
49570,8.232027
49571,8.057541
49572,7.9223847
49574,8.547937
49575,8.360418
49579,8.494077
49580,8.062883
49584,8.402185
49585,8.233323
49587,8.299303
49595,7.969251
49597,8.102875
49601,8.241486
49603,8.223894
49604,8.215225
49606,7.9936166
49607,8.195612
49609,8.673803
49610,8.663479
49616,8.194941
49617,8.183978
49626,8.3671665
49628,8.052033
49630,8.004331
49632,8.16408
49634,8.242538
49636,8.231325
49638,8.396135
49640,8.162214
49642,8.459673
49644,8.645908
49645,8.057176
49646,8.294915
49647,8.357011
49648,8.557168
49654,8.531471
49656,8.451685
49659,8.386512
49660,8.246352
49664,8.1332
49666,8.348024
49667,7.965731
49668,8.133343
49669,8.436721
49671,8.409962
49672,8.60766
49674,8.094755
49675,8.674866
49678,7.6462264
49679,7.908204
49682,8.0818205
49683,8.250339
49684,8.120173
49686,8.323716
49688,7.994447
49694,8.546395
49698,8.310314
49702,7.8722353
49705,8.074775
49707,8.479881
49716,8.2247
49717,8.530684
49720,8.23689
49721,8.318817
49723,8.272723
49724,8.313047
49726,8.366632
49727,8.34425
49728,8.319038
49729,8.071859
49732,8.366434
49733,8.275999
49734,8.346783
49735,7.939901
49737,8.001443
49738,8.395582
49739,8.269559
49744,8.04218
49747,8.466782
49751,8.199531
49753,8.334765
49755,8.5008745
49756,8.366559
49757,8.11566
49759,8.445958
49763,7.82567
49765,8.174226
49766,8.241
49767,8.146383
49768,8.308172
49770,8.251555
49771,8.227634
49781,8.364119
49783,8.492661
49785,8.280836
49788,8.468768
49789,8.031888
49796,8.239713
49797,8.037562
49798,8.124024
49799,8.045865
49800,8.593262
49806,8.439179
49809,8.232875
49810,8.256245
49812,8.578685
49814,7.812257
49815,8.481982
49817,7.877721
49818,8.288381
49821,8.315202
49825,8.1362505
49830,8.396045
49833,8.481211
49835,8.3546915
49836,8.366624
49838,8.434284
49841,8.04804
49844,7.9997053
49846,8.190149
49847,8.032605
49848,8.27277
49851,7.9871216
49856,8.429338
49858,7.911461
49859,8.222796
49862,8.010521
49863,8.088402
49864,8.307978
49865,8.439611
49868,8.307241
49869,8.276655
49871,8.521421
49874,7.919912
49875,8.42782
49879,8.4571
49881,8.150717
49883,8.314489
49885,8.3849535
49886,8.264219
49887,8.206937
49889,8.19552
49891,7.8249946
49893,8.33267
49894,8.600687
49895,8.165781
49897,7.997171
49900,7.9803
49903,8.568959
49904,8.032405
49906,7.838092
49909,8.2103
49915,8.091605
49916,8.263989
49919,8.119437
49921,8.653824
49924,8.088499
49929,8.569069
49931,8.582848
49934,8.28269
49935,8.277653
49940,8.401033
49941,8.454665
49943,8.284392
49947,8.314096
49951,8.189326
49952,8.193452
49955,8.453135
49958,8.209261
49960,8.552812
49961,8.067442
49962,8.253446
49965,7.980291
49970,8.307402
49972,8.236423
49974,8.363752
49975,8.09055
49978,8.068872
49982,8.264945
49984,8.127368
49986,8.547207
49988,8.371892
49989,7.8874574
49991,7.961371
49992,8.185382
49994,8.300563
49997,8.59547
49999,8.365267
50000,8.071443
50004,8.523595
50009,8.567507
50010,8.259466
50011,8.2141285
50012,7.9030776
50016,8.366165
50021,8.293535
50022,8.35338
50023,8.014018
50024,8.345117
50025,8.099836
50026,8.097271
50030,8.415561
50033,7.8453026
50034,8.331713
50035,8.169279
50036,8.379439
50038,8.341977
50041,8.6058655
50042,8.14454
50045,8.106944
50048,8.193082
50049,8.438046
50055,8.413595
50060,8.337233
50061,7.8328657
50062,8.252138
50065,8.129023
50075,8.197802
50078,8.057117
50079,8.2711115
50085,8.291229
50088,8.184355
50089,8.016607
50090,8.267008
50093,8.268736
50097,8.289372
50100,8.286856
50104,8.089669
50108,8.1922245
50109,8.189586
50110,8.184848
50114,8.363132
50116,8.091543
50117,7.8868704
50121,8.138547
50123,8.442853
50124,8.154032
50130,8.324539
50132,7.9982605
50136,7.807566
50137,8.228607
50140,7.9716353
50145,8.42321
50147,8.026858
50151,8.516636
50155,8.456026
50156,8.115608
50157,8.199446
50158,8.305873
50159,8.311677
50161,7.724875
50165,8.077017
50167,8.221814
50176,8.337982
50179,8.307989
50186,8.624628
50187,8.152784
50194,8.343491
50195,8.293524
50197,8.490175
50198,8.225595
50199,8.148722
50201,8.349589
50202,8.108134
50203,7.893435
50208,8.338629
50209,8.384694
50210,8.467314
50212,8.149946
50213,8.475199
50214,8.2552185
50218,8.199199
50221,8.55208
50223,8.406544
50226,8.2925625
50227,8.084589
50238,8.4875965
50243,7.8615694
50245,8.31328
50254,8.268889
50261,7.958177
50262,8.26633
50270,8.35962
50272,8.269223
50273,8.315108
50274,8.151047
50278,8.50742
50280,8.190282
50285,8.303442
50288,7.93006
50290,8.327505
50293,8.172971
50299,8.339054
50300,8.241201
50304,8.156798
50308,8.258049
50311,7.878424
50313,8.076657
50317,8.635813
50323,8.185939
50325,8.17679
50327,8.516861
50331,8.496563
50332,8.340603
50333,8.215685
50334,8.186144
50336,8.549365
50339,7.769511
50343,8.29539
50347,8.562082
50349,8.156176
50356,8.255072
50359,8.110604
50363,8.0257
50366,8.02047
50371,8.180185
50372,8.391406
50374,8.588362
50377,8.504896
50380,8.456105
50381,8.241694
50383,8.519193
50384,7.6854835
50385,7.910105
50391,8.353887
50394,8.03844
50398,8.485739
50401,8.261608
50402,8.303408
50406,8.013041
50407,8.142561
50409,8.248543
50411,8.221017
50412,8.178353
50416,8.428026
50417,8.424505
50422,8.604935
50428,8.825811
50431,8.393918
50432,8.231062
50436,7.846943
50438,8.462698
50441,8.423587
50444,8.459094
50445,7.8265243
50447,8.460381
50448,8.417061
50450,8.188634
50456,8.238792
50457,8.419593
50459,8.341903
50462,8.260894
50472,8.257761
50473,7.950325
50474,8.043874
50481,8.211664
50488,8.63276
50490,8.27154
50492,7.969106
50494,8.245717
50495,8.196238
50498,7.9493103
50500,8.120038
50501,8.440741
50502,8.270007
50505,8.827688
50506,8.340477
50509,8.02024
50510,7.8282433
50511,8.613752
50524,7.686043
50532,8.039388
50533,8.030768
50538,8.157111
50540,8.340008
50542,8.186693
50546,8.436108
50549,8.326653
50550,8.109225
50552,8.255523
50554,8.061183
50555,8.558904
50556,8.49368
50557,8.411234
50558,8.317692
50559,8.288704
50560,8.203128
50567,8.427854
50570,8.172701
50571,8.264924
50573,8.073049
50574,8.379049
50575,8.557276
50576,8.136716
50578,8.453654
50580,8.20002
50582,8.333296
50584,8.021878
50591,8.398771
50592,8.112586
50593,8.529225
50594,8.316287
50595,7.998964
50597,8.416306
50598,8.240999
50599,8.027873
50603,7.896543
50605,8.205974
50606,8.083954
50608,8.342095
50611,8.349848
50613,8.187643
50615,8.121859
50621,7.978158
50622,8.282797
50624,8.036613
50626,8.479788
50630,8.172118
50633,8.450117
50635,8.354685
50636,8.213652
50637,8.256773
50640,8.167368
50647,8.438333
50653,7.9348807
50657,8.273935
50658,8.224271
50660,8.094835
50666,8.232899
50667,8.188531
50668,7.985582
50669,8.005209
50670,8.456989
50671,8.308245
50675,8.263304
50677,8.190245
50680,8.031126
50684,8.506581
50685,8.017157
50686,8.158757
50692,8.460813
50697,8.104429
50699,8.356028
50700,8.113348
50704,8.0713215
50705,8.140173
50706,8.197344
50708,8.16053
50709,8.354643
50712,8.280103
50718,8.173025
50720,8.500836
50733,8.400246
50734,8.170309
50735,8.094195
50736,8.252422
50741,7.7748604
50743,8.114965
50749,8.299485
50756,8.138426
50757,8.148134
50758,8.175158
50760,8.208217
50764,8.277794
50766,8.224015
50767,8.551668
50770,8.189039
50771,8.344554
50773,8.083227
50774,8.279182
50776,8.309823
50782,8.297231
50783,8.446042
50784,8.427088
50785,8.383985
50787,8.088163
50790,8.085057
50795,7.979646
50796,8.222185
50803,8.362959
50806,8.28242
50807,8.345118
50815,7.9440928
50820,8.240711
50823,8.172224
50826,8.282183
50830,8.523694
50832,8.1819515
50833,8.13966
50834,8.195616
50835,8.276304
50836,8.436586
50837,8.294128
50838,8.126801
50840,8.519465
50843,8.567624
50844,8.322537
50850,8.280249
50851,8.361841
50853,7.943988
50856,8.528328
50859,7.950194
50862,8.234283
50864,8.128138
50865,8.240599
50869,8.245441
50870,8.126653
50871,8.225125
50872,8.190941
50873,8.2444725
50874,8.234014
50876,8.240364
50877,8.345989
50878,8.408414
50889,8.267082
50891,7.925573
50894,8.254775
50898,8.031529
50900,8.302354
50901,7.9273963
50906,8.283955
50912,7.883232
50914,8.359643
50918,8.533513
50920,8.322974
50922,8.378839
50925,8.342372
50929,8.18208
50930,8.0852995
50933,8.3233795
50937,8.230474
50938,8.385195
50940,8.101145
50942,8.090563
50946,8.074652
50947,8.464477
50948,8.230826
50957,7.841237
50959,7.9252996
50962,7.863167
50964,8.497713
50965,8.096533
50967,8.353798
50972,8.197956
50973,8.326406
50975,8.280268
50978,8.06978
50981,8.0842085
50985,8.146217
50987,7.9642744
50988,8.522965
50989,8.441147
50991,8.285591
50993,8.481623
50994,8.036613
50998,8.202639
50999,8.272596
51004,8.526778
51005,7.8942895
51006,8.440597
51007,8.35964
51010,7.943147
51012,8.449092
51015,8.339696
51016,8.304919
51018,8.436823
51019,8.334664
51020,8.384253
51022,8.172449
51024,8.350691
51025,8.181449
51026,8.4064865
51028,8.439722
51029,8.063576
51030,8.120745
51035,8.125751
51039,8.227362
51045,8.27814
51047,8.2888
51050,8.300479
51051,8.417868
51052,8.311805
51054,8.2392
51055,8.081718
51058,7.9473405
51059,8.280833
51062,8.082203
51063,8.387755
51064,8.251301
51065,7.9544725
51068,8.189924
51070,8.1950035
51071,8.363703
51072,8.260626
51074,8.20119
51076,8.228485
51078,8.12556
51081,8.081355
51083,8.477115
51088,8.443846
51091,7.916533
51095,8.473196
51096,8.244459
51101,8.055357
51104,8.553889
51107,8.27556
51108,7.814214
51109,8.13885
51115,7.964184
51118,8.087571
51121,8.473493
51124,8.065846
51129,8.08858
51130,8.258671
51134,8.135934
51135,8.031708
51137,8.254317
51138,8.217933
51140,7.888625
51141,8.136821
51154,8.285631
51157,8.311355
51158,8.609915
51160,8.203551
51161,8.562213
51162,8.1855755
51164,8.382906
51165,8.092898
51166,8.395144
51167,8.223546
51168,8.13806
51171,8.210677
51172,7.9998245
51173,8.08838
51177,8.365852
51178,8.1418915
51179,8.227929
51181,8.41542
51182,8.463549
51185,8.065257
51188,8.114794
51192,8.270998
51195,8.503456
51198,8.285879
51200,8.48808
51201,8.208009
51205,8.228865
51207,8.186811
51209,8.374623
51212,8.1482725
51217,8.247087
51222,8.338018
51223,8.224833
51224,8.660387
51225,8.114737
51227,8.055224
51229,7.849555
51236,8.455199
51237,8.237481
51239,8.185201
51240,8.451087
51242,8.026709
51246,8.669352
51248,8.094181
51251,8.341861
51252,8.526207
51254,8.529776
51256,8.465772
51258,8.355513
51262,8.152949
51265,8.233811
51266,8.12028
51267,8.243475
51268,8.237836
51273,8.413137
51275,8.225888
51276,8.588063
51277,8.530603
51279,8.156802
51286,8.345702
51296,8.110334
51297,8.296585
51298,8.16844
51299,8.271134
51306,8.297741
51307,8.491192
51308,8.100652
51311,8.378728
51312,8.49431
51313,8.316088
51315,8.213801
51316,8.615866
51323,8.278541
51324,8.582294
51325,8.360097
51327,8.2689085
51328,8.237151
51332,8.36841
51333,8.137283
51334,8.309128
51339,8.650885
51341,8.155424
51343,8.0506315
51344,8.164833
51346,8.539972
51352,8.094396
51353,7.899901
51356,8.012567
51363,8.1304245
51364,8.365145
51367,8.323545
51368,8.151915
51369,8.590661
51370,8.353501
51372,8.477737
51373,8.382399
51375,8.3345
51377,8.303984
51381,8.157519
51383,8.289796
51385,8.499662
51386,8.130221
51387,8.451769
51389,8.410639
51391,8.286569
51392,8.129997
51393,8.467467
51394,7.9962096
51400,8.036212
51406,8.595647
51409,8.1787815
51410,7.8495073
51418,7.8844604
51419,8.015233
51420,8.105824
51421,8.466039
51425,7.9776726
51427,8.331972
51428,7.9602633
51432,8.1308365
51433,8.1782055
51434,7.8851304
51436,7.8826447
51437,8.125953
51438,8.024096
51440,8.086835
51442,8.137175
51443,8.262552
51447,8.608871
51448,8.039678
51450,8.25513
51454,8.457337
51455,8.205183
51457,8.2560835
51460,8.173497
51461,8.324832
51462,8.23082
51463,7.937539
51464,8.194412
51470,8.077688
51471,8.69592
51473,8.27111
51477,8.128832
51478,8.343512
51481,8.101829
51482,8.055499
51490,8.607409
51492,8.140636
51493,8.233478
51495,8.06631
51496,8.293508
51498,8.28566
51499,8.158406
51501,8.163927
51502,8.521353
51504,8.044275
51507,8.522437
51509,8.103476
51510,8.0122175
51513,8.338233
51514,8.530262
51515,8.30004
51520,8.19888
51523,8.203062
51527,8.0405
51528,8.15103
51535,7.9356623
51536,7.990882
51537,8.152376
51541,8.106214
51542,8.182287
51543,8.626226
51544,8.465523
51547,8.1875515
51553,8.288845
51555,8.223331
51556,8.305806
51560,8.03591
51561,8.331838
51562,8.084136
51563,8.135965
51564,8.3881645
51566,8.176483
51567,8.484048
51571,8.115133
51578,8.3403225
51579,8.33815
51580,8.351862
51586,8.135652
51590,8.025032
51591,8.015579
51592,8.221632
51595,8.362888
51596,8.183896
51597,8.506191
51598,8.2961445
51607,8.39681
51612,8.335562
51614,8.344815
51615,7.928972
51616,8.205378
51621,8.501612
51622,8.249338
51625,7.9630766
51627,8.1578
51632,8.193868
51639,8.385298
51641,7.7794785
51649,8.5317955
51650,8.130668
51653,8.052038
51655,8.429773
51658,8.059607
51661,8.26296
51662,8.3983345
51663,8.292307
51664,8.280653
51666,8.277728
51667,8.419533
51668,8.098804
51672,8.251539
51674,8.518592
51680,8.30833
51683,8.202373
51684,8.552889
51685,8.376284
51687,8.340304
51689,8.154173
51691,8.572409
51695,8.270729
51697,8.1365185
51699,8.091311
51702,8.311125
51710,8.571023
51711,8.194044
51712,8.324569
51714,8.500364
51716,8.05083
51717,8.236326
51720,8.144813
51725,8.544754
51729,8.217601
51732,8.253504
51735,8.054293
51738,8.20736
51741,8.083588
51743,8.26066
51746,8.238214
51752,8.19706
51753,8.335322
51762,8.160808
51771,8.114072
51773,8.238737
51774,8.2242985
51775,8.657324
51777,8.284451
51780,8.2844715
51781,8.212969
51782,8.245391
51786,8.50939
51787,8.475164
51788,8.2982645
51789,8.086246
51793,7.971011
51795,8.314524
51796,8.249836
51799,8.348661
51801,8.102146
51803,8.377508
51805,8.144964
51808,8.09463
51809,8.210382
51814,8.576544
51817,8.17016
51818,8.474882
51819,8.002342
51820,8.584691
51825,8.327564
51833,8.521356
51834,7.9723787
51841,8.050655
51843,8.112309
51845,7.912636
51850,8.339087
51855,8.328344
51865,8.5161705
51868,8.320971
51870,8.030719
51872,8.319723
51873,8.31275
51875,8.26449
51877,8.6004715
51882,8.410046
51884,8.024778
51886,8.411827
51887,7.974271
51888,8.317879
51895,7.9680624
51899,8.405916
51900,8.299235
51904,8.369788
51906,8.4183445
51907,8.493057
51909,8.365747
51911,8.159716
51912,8.185832
51913,8.531299
51915,8.310138
51917,8.317089
51918,8.085338
51923,8.442779
51925,8.016513
51926,8.2074375
51927,8.2398815
51928,8.394917
51930,8.365232
51931,8.159964
51932,8.468089
51933,8.228174
51935,8.601669
51936,8.37287
51937,8.606511
51938,8.337673
51941,8.491163
51942,8.235964
51943,8.460211
51946,8.239499
51947,8.418901
51950,8.2285185
51951,8.518425
51955,8.104199
51956,8.254315
51961,8.075318
51962,8.382358
51967,8.072814
51968,8.226774
51969,8.458888
51972,8.518127
51973,8.4182
51974,8.339447
51978,8.415137
51979,8.075405
51982,7.9641905
51988,8.582366
51990,7.991435
51993,8.631044
51999,8.341564
52000,8.428353
52001,8.35092
52003,8.430937
52005,8.055059
52006,7.8695793
52007,8.167607
52018,8.017828
52019,8.43893
52022,8.357882
52023,8.275003
52033,8.290415
52036,8.234817
52037,8.262442
52042,8.209028
52047,8.656652
52052,8.056281
52055,8.396187
52060,8.253098
52061,8.283472
52062,8.288167
52070,8.206501
52072,8.3672495
52073,8.618115
52074,8.272679
52076,8.274492
52078,7.792451
52080,8.00884
52081,8.318304
52083,8.035232
52084,8.245089
52086,8.045142
52088,7.821228
52089,8.44919
52090,8.020027
52091,8.070031
52092,8.532154
52096,7.755824
52097,8.315049
52101,8.479526
52102,8.221685
52104,8.41261
52105,8.344342
52106,8.5933895
52111,7.993715
52115,8.302472
52116,8.399774
52121,8.366254
52126,8.497988
52128,8.309724
52129,7.926924
52131,8.126789
52133,8.016766
52136,8.222432
52139,8.109908
52146,8.118002
52147,8.072496
52149,8.016535
52153,8.494532
52159,8.238896
52162,8.462252
52163,7.777524
52164,8.109918
52165,8.4027405
52172,8.2074585
52175,8.228409
52177,8.375494
52181,7.8622274
52183,8.324221
52184,8.330523
52185,8.431431
52188,8.149343
52190,8.267494
52191,8.157217
52192,8.07269
52193,8.03512
52194,8.358458
52196,8.25255
52200,8.1389
52208,8.326065
52210,8.155718
52211,8.069756
52212,8.26305
52215,8.057428
52218,7.7969375
52219,8.054166
52221,8.315533
52222,8.137696
52223,8.18746
52229,8.402665
52230,8.085538
52232,8.035505
52234,8.366922
52240,8.223349
52241,8.432198
52242,8.287856
52244,8.145075
52245,8.119987
52246,8.045675
52248,8.409345
52249,8.160507
52250,8.254595
52252,8.031318
52255,8.122511
52256,8.577326
52259,8.017166
52261,8.177874
52269,7.989969
52270,8.441548
52271,8.3483
52272,8.443782
52275,8.163713
52282,8.493459
52286,8.120138
52288,8.169424
52289,8.146108
52298,8.441792
52299,8.244568
52300,8.043402
52306,7.9396973
52307,8.299658
52308,8.032758
52310,8.3020935
52312,8.385452
52323,8.038309
52326,8.265751
52332,7.982389
52333,8.316836
52344,7.8013535
52348,8.463976
52352,8.712665
52356,8.278015
52357,8.017057
52358,8.318165
52363,8.355097
52364,8.288704
52366,8.301492
52367,8.5802
52371,8.459342
52372,8.311365
52376,8.484077
52382,8.040117
52387,8.098547
52388,8.31872
52389,8.410283
52393,8.261798
52402,7.6592817
52405,8.46111
52407,8.315878
52409,8.153021
52415,8.1236
52417,7.927293
52418,8.075037
52424,8.56163
52432,8.112393
52434,8.288706
52438,8.266779
52441,8.023233
52444,8.097007
52445,8.404626
52447,7.9927797
